L,Vgs,Vds,W,id,gm,gds,cgg,vth,vdsat,V_star,gm_id,id_over_w,gm_over_gds,ft,K
2.8e-07,0.55,1.2,1e-05,3.49048e-06,7.27172e-05,2.46645e-06,4.86024e-15,0.631559,0.0599518,0.0960014962072247,20.833008640645414,0.34904799999999997,29.4825356281295,2381220233.527968,12.499805184387247
2.8e-07,0.6,1.2,1e-05,8.15787e-06,0.000150079,5.08806e-06,5.19476e-15,0.638253,0.071651,0.10871434377894308,18.396836429116917,0.8157869999999999,29.496310971175657,4598059333.6917515,11.03810185747015
2.8e-07,0.65,1.2,1e-05,2.05293e-05,0.000308781,1.04414e-05,5.58106e-15,0.633138,0.0947447,0.1329699690071604,15.040990194502491,2.05293,29.572758442354473,8805499758.622652,9.024594116701495
2.8e-07,0.7,1.2,1e-05,4.4057e-05,0.000521854,1.77494e-05,5.91606e-15,0.626259,0.125967,0.16884799196710193,11.844973556982998,4.4056999999999995,29.40121919614184,14039013071.584457,7.106984134189799
2.8e-07,0.75,1.2,1e-05,6.83188e-05,0.000680137,2.33946e-05,6.11191e-15,0.635709,0.1509,0.2008971721873681,9.95534172145881,6.831879999999999,29.07239277440093,17710857249.15655,5.973205032875286
2.8e-07,0.8,1.2,1e-05,0.000114457,0.000896234,3.15908e-05,6.33671e-15,0.62753,0.18803,0.2554176699388776,7.830311820159535,11.4457,28.370095090975852,22510115070.284378,4.698187092095721
2.8e-07,0.85,1.2,1e-05,0.000156534,0.00103661,3.7408e-05,6.4665e-15,0.633872,0.216059,0.3020113639652328,6.622267366834043,15.6534,27.710917450812666,25513276974.946205,3.9733604201004256
2.8e-07,0.9,1.2,1e-05,0.000207811,0.00116664,4.33068e-05,6.57558e-15,0.637279,0.245466,0.35625557155592125,5.613947288642084,20.7811,26.938956468730087,28237284438.593822,3.36836837318525
2.8e-07,0.95,1.2,1e-05,0.000280824,0.00130619,5.03863e-05,6.67917e-15,0.628682,0.281176,0.4299895114799531,4.651276244195653,28.082399999999996,25.923514923699496,31124615052.050297,2.790765746517392
2.8e-07,1.0,1.2,1e-05,0.00034282,0.00139555,5.55893e-05,6.7398e-15,0.632646,0.308437,0.49130450360073086,4.0707951694766935,34.282,25.10465143471855,32954788099.33448,2.4424771016860163
2.8e-07,1.05,1.2,1e-05,0.000416018,0.00148059,6.11737e-05,6.79145e-15,0.63183,0.337485,0.5619624609108531,3.558956583609363,41.6018,24.203048041887282,34697040719.20272,2.1353739501656177
2.8e-07,1.1,1.2,1e-05,0.000510911,0.00156931,6.78504e-05,6.83831e-15,0.620325,0.371104,0.6511282028407389,3.071591725368998,51.09109999999999,23.12897197363612,36524147595.464714,1.8429550352213986
2.8e-07,1.15,1.2,1e-05,0.000568312,0.00160999,7.16258e-05,6.85957e-15,0.633394,0.391217,0.7059820247330728,2.832933318318107,56.83119999999999,22.47779431433925,37354800203.00406,1.6997599909908643
2.8e-07,1.2,1.2,1e-05,0.00067068,0.00167632,7.82084e-05,6.88838e-15,0.621927,0.42284,0.8001813496229837,2.499433410866583,67.068,21.434014760562807,38731111553.63177,1.4996600465199499
2.8e-07,1.25,1.2,1e-05,0.000746748,0.00171476,8.29619e-05,6.9046e-15,0.626713,0.445873,0.8709650330075346,2.296303438375463,74.67479999999999,20.669246967583916,39526189817.84006,1.3777820630252775
2.8e-07,1.3,1.2,1e-05,0.000834481,0.00175347,8.84143e-05,6.9195e-15,0.626178,0.47084,0.9518052775354012,2.1012701307758954,83.4481,19.832425297717677,40331442743.45628,1.2607620784655371
2.8e-07,1.35,1.2,1e-05,0.00090914,0.00178012,9.30683e-05,6.92977e-15,0.633309,0.491913,1.0214367570725569,1.9580262665816046,90.91399999999999,19.127028214762706,40883737454.02008,1.1748157599489628
2.8e-07,1.4,1.2,1e-05,0.000995638,0.00180787,9.8528e-05,6.93967e-15,0.63495,0.515013,1.101448666109842,1.815790478065321,99.5638,18.34879425138032,41461834203.578094,1.0894742868391925
2.8e-07,1.45,1.2,1e-05,0.00108538,0.00183259,0.000104311,6.94824e-15,0.635594,0.538129,1.1845311826431444,1.688431701339623,108.53799999999998,17.568521057223112,41976926122.41035,1.0130590208037737
2.8e-07,1.5,1.2,1e-05,0.00116,0.00184854,0.000109281,6.95428e-15,0.644161,0.557667,1.2550445216224695,1.5935689655172414,115.99999999999999,16.915474785186813,42305497981.54406,0.9561413793103449
2.8e-07,1.55,1.2,1e-05,0.00128269,0.0018763,0.000117644,6.96295e-15,0.629875,0.586023,1.3672547034056386,1.4627852403932362,128.26899999999998,15.9489646730815,42887342250.529335,0.8776711442359417
2.8e-07,1.6,1.2,1e-05,0.00136669,0.00188911,0.000123734,6.96798e-15,0.634701,0.606457,1.4469141553429923,1.382252010331531,136.66899999999998,15.267509334540225,43148974960.365906,0.8293512061989184
2.8e-07,1.65,1.2,1e-05,0.00145377,0.00190049,0.000130346,6.97273e-15,0.638309,0.627149,1.5298896600350438,1.3072838206869035,145.37699999999998,14.580347689994323,43379333173.19273,0.7843702924121421
2.8e-07,1.7,1.2,1e-05,0.00157411,0.00191683,0.000139848,6.97886e-15,0.626751,0.653201,1.6424096033555402,1.217723030792003,157.411,13.706524226302843,43713868678.67213,0.7306338184752018
2.8e-07,1.75,1.2,1e-05,0.00165858,0.00192316,0.00014716,6.98285e-15,0.632049,0.672807,1.7248486865367416,1.1595220007476275,165.85799999999998,13.068496874150584,43833165592.35977,0.6957132004485764
2.8e-07,1.8,1.2,1e-05,0.0017391,0.00192725,0.000154618,6.9866e-15,0.639218,0.691622,1.8047476974964327,1.1081881432925076,173.90999999999997,12.464590151211372,43902808815.99852,0.6649128859755046
2.8e-07,0.3,1.65,1e-05,8.08361e-09,2.21502e-07,6.85843e-09,3.22378e-15,0.627699,0.0488302,0.07298904750295708,27.401371416978307,0.0008083609999999998,32.29631271296784,10935342.425581459,22.606131419007102
2.8e-07,0.35,1.65,1e-05,3.41329e-08,9.20108e-07,2.86426e-08,3.47053e-15,0.624775,0.0489134,0.07419324687971413,26.956631285358114,0.00341329,32.123759714551056,42195208.333712034,22.23922081042044
2.8e-07,0.4,1.65,1e-05,1.30633e-07,3.41679e-06,1.07309e-07,3.77435e-15,0.624315,0.0492255,0.07646533734879814,26.155642142490795,0.0130633,31.84066574099097,144077528.05303088,21.578404767554904
2.8e-07,0.45,1.65,1e-05,5.43153e-07,1.33543e-05,4.25923e-07,4.17699e-15,0.618356,0.0505293,0.08134503493256853,24.586626604290135,0.0543153,31.353789299943884,508835993.5101827,20.283966948539362
