L,Vgs,Vds,W,id,gm,gds,cgg,vth,vdsat,V_star,gm_id,id_over_w,gm_over_gds,ft,K
2e-06,0.35,0.5,1e-05,6.57644e-12,1.77469e-10,1.70192e-13,3.27897e-14,0.776275,0.0348593,0.07411367619133483,26.985572741483235,6.576439999999999e-07,1042.757591426154,861.400640920032,6.746393185370809
2e-06,0.4,0.5,1e-05,2.44507e-11,6.57375e-10,6.32698e-13,3.26272e-14,0.777521,0.0348628,0.07438889522722951,26.885733332788018,2.4450699999999997e-06,1039.002810187483,3206.664400102819,6.721433333197004
2e-06,0.45,0.5,1e-05,1.02048e-10,2.72175e-09,2.64056e-12,3.27888e-14,0.77422,0.0348779,0.07498704877376687,26.671272342427095,1.02048e-05,1030.7472657315116,13211.217438892736,6.667818085606774
2e-06,0.5,0.5,1e-05,3.7616e-10,9.89191e-09,9.72696e-12,3.34586e-14,0.774988,0.0349315,0.07605406842561245,26.29708102934921,3.7616e-05,1016.9580218279915,47053.56390046656,6.574270257337303
2e-06,0.55,0.5,1e-05,1.3455e-09,3.45236e-08,3.47154e-11,3.49029e-14,0.775967,0.0351195,0.07794667995226454,25.65856558900037,0.00013455,994.4750744626303,157425.35987918935,6.414641397250093
2e-06,0.6,0.5,1e-05,4.60834e-09,1.13821e-07,1.18061e-10,3.73983e-14,0.777112,0.0357385,0.0809752154699045,24.698915444606953,0.0004608339999999999,964.0863621348285,484384.9794686555,6.174728861151738
2e-06,0.65,0.5,1e-05,1.60791e-08,3.76596e-07,4.0317e-10,4.13282e-14,0.775222,0.0377646,0.08539177261574737,23.421460156352037,0.00160791,934.0873576903043,1450271.6050695512,5.855365039088009
2e-06,0.7,0.5,1e-05,5.17209e-08,1.13823e-06,1.23692e-09,4.61679e-14,0.773844,0.0430618,0.0908795234706518,22.00715764806877,0.005172089999999999,920.2131099828607,3923828.696464167,5.501789412017192
2e-06,0.75,0.5,1e-05,1.45297e-07,2.93124e-06,3.25455e-09,5.08927e-14,0.775001,0.053463,0.0991368840490714,20.17412610033242,0.0145297,900.6590772917914,9166763.315538129,5.043531525083105
2e-06,0.8,0.5,1e-05,3.75009e-07,6.55148e-06,7.90608e-09,5.51178e-14,0.774789,0.0710924,0.11448069749125388,17.470194048676166,0.0375009,828.6635096027361,18917671.361478332,4.367548512169042
2e-06,0.85,0.5,1e-05,8.24152e-07,1.192e-05,1.68896e-08,5.82957e-14,0.775459,0.0948432,0.1382805369127517,14.46335142061173,0.0824152,705.7597574838954,32543170.79399325,3.615837855152933
2e-06,0.9,0.5,1e-05,1.60236e-06,1.86437e-05,3.31639e-08,6.05655e-14,0.774359,0.12434,0.1718929182512055,11.635150652787138,0.160236,562.1685024981983,48992198.735622905,2.908787663196785
2e-06,0.95,0.5,1e-05,2.66098e-06,2.52911e-05,5.7433e-08,6.20123e-14,0.776123,0.154946,0.21042817433800823,9.504430698464475,0.26609799999999995,440.3583305764978,64909761.147892185,2.3761076746161187
2e-06,1.0,0.5,1e-05,4.16441e-06,3.23633e-05,9.70862e-08,6.30719e-14,0.774065,0.189575,0.2573538545203981,7.771400990776605,0.416441,333.34603682088704,81665197.493114,1.9428502476941512
2e-06,1.05,0.5,1e-05,5.87519e-06,3.86448e-05,1.51337e-07,6.3759e-14,0.775844,0.222409,0.3040610897197036,6.577625574662266,0.587519,255.35592749955399,96464984.46960707,1.6444063936655664
2e-06,1.1,0.5,1e-05,8.00639e-06,4.50546e-05,2.36854e-07,6.43011e-14,0.774978,0.257454,0.3554083267857222,5.627330170026692,0.8006389999999999,190.22098001300378,111516946.0402405,1.4068325425066728
2e-06,1.15,0.5,1e-05,1.03517e-05,5.09871e-05,3.63361e-07,6.47188e-14,0.776101,0.291367,0.4060517268093302,4.925480838896027,1.03517,140.32078291286075,125386271.05139118,1.2313702097240067
2e-06,1.2,0.5,1e-05,1.31229e-05,5.7028e-05,5.79156e-07,6.51018e-14,0.774874,0.32709,0.46022655537630636,4.345685785916222,1.3122899999999997,98.46742501156857,139416853.21518925,1.0864214464790558
2e-06,1.25,0.5,1e-05,1.60229e-05,6.24899e-05,9.29221e-07,6.54472e-14,0.776279,0.361129,0.5128156710124355,3.900036822298086,1.6022899999999998,67.2497715828635,151963360.97370446,0.9750092055745216
2e-06,1.3,0.5,1e-05,1.93237e-05,6.78659e-05,1.58641e-06,6.58191e-14,0.775702,0.3967,0.569467140345888,3.5120551447186616,1.9323699999999997,42.7795462711405,164104241.05434835,0.8780137861796654
2e-06,1.35,0.5,1e-05,2.28602e-05,7.26641e-05,2.80384e-06,6.62284e-14,0.775432,0.432202,0.6292020406225357,3.178629233340041,2.2860199999999997,25.91592244921251,174620717.09906617,0.7946573083350102
2e-06,1.4,0.5,1e-05,2.64724e-05,7.64646e-05,4.90733e-06,6.66865e-14,0.776914,0.466609,0.6924092978973276,2.8884649672866836,2.64724,15.581711439825732,182491494.70349383,0.7221162418216709
2e-06,1.45,0.5,1e-05,3.06038e-05,7.94713e-05,8.70052e-06,6.72825e-14,0.774248,0.50411,0.7701849598534313,2.596778831386952,3.06038,9.134086238523675,187987221.47570238,0.649194707846738
2e-06,1.5,0.5,1e-05,3.44978e-05,8.09872e-05,1.3729e-05,6.79416e-14,0.775625,0.538887,0.851932157180394,2.3476047747972335,3.4497799999999996,5.8989875446135915,189714596.17041615,0.5869011936993084
2e-06,1.55,0.5,1e-05,3.86752e-05,8.1639e-05,2.03447e-05,6.87557e-14,0.774433,0.575653,0.9474687343059077,2.1108875972199237,3.8675199999999994,4.012789571731212,188977065.16084108,0.5277218993049809
2e-06,1.6,0.5,1e-05,4.25818e-05,8.15634e-05,2.73488e-05,6.9619e-14,0.77634,0.610348,1.0441398960808401,1.9154521415252528,4.258179999999999,2.98233926168607,186460855.30360243,0.4788630353813132
2e-06,1.65,0.5,1e-05,4.65831e-05,8.11364e-05,3.49818e-05,7.05719e-14,0.777066,0.646044,1.1482663761271141,1.7417561304421563,4.658309999999999,2.3193889393913407,182980182.26349667,0.43543903261053907
2e-06,1.7,0.5,1e-05,5.07716e-05,8.05021e-05,4.32386e-05,7.15977e-14,0.775493,0.683565,1.2613733057895384,1.5855734308156528,5.077159999999999,1.861810974453382,178948585.55900633,0.3963933577039132
2e-06,1.75,0.5,1e-05,5.48964e-05,7.97245e-05,5.15515e-05,7.25987e-14,0.774224,0.721034,1.3771525691600448,1.4522719158269033,5.48964,1.5465020416476727,174776521.62545353,0.36306797895672577
2e-06,1.8,0.5,1e-05,5.87796e-05,7.88563e-05,5.95112e-05,7.35054e-14,0.775093,0.75711,1.4908028908279998,1.3415589762434585,5.87796,1.3250665420962777,170740788.28137013,0.33538974406086464
2e-06,0.3,0.8,1e-05,1.82482e-12,4.93363e-11,3.79828e-14,3.31185e-14,0.774008,0.0348583,0.07397474070816011,27.03625563069234,1.8248199999999998e-07,1298.9116126246615,237.09153551231717,10.814502252276938
2e-06,0.35,0.8,1e-05,6.89098e-12,1.85942e-10,1.43427e-13,3.2782e-14,0.774812,0.0348593,0.07411967172559185,26.983389880684605,6.890979999999999e-07,1296.4225703668067,902.738955170313,10.793355952273844
2e-06,0.4,0.8,1e-05,2.58689e-11,6.95371e-10,5.38385e-13,3.26258e-14,0.775697,0.034863,0.07440316032736481,26.880578609836522,2.5868899999999995e-06,1291.5868755630263,3392.15381485678,10.75223144393461
2e-06,0.45,0.8,1e-05,1.01193e-10,2.69926e-09,2.10563e-12,3.27831e-14,0.774788,0.0348776,0.07497832739343376,26.674374709713124,1.01193e-05,1281.9251245470475,13104.330331488769,10.669749883885249
2e-06,0.5,0.8,1e-05,3.72002e-10,9.78501e-09,7.73422e-12,3.34424e-14,0.775666,0.0349302,0.07603507814504022,26.30364890511341,3.72002e-05,1265.1579603373061,46567.612064433975,10.521459562045365
2e-06,0.55,0.8,1e-05,1.3744e-09,3.52516e-08,2.84913e-11,3.49212e-14,0.775411,0.0351233,0.07797660248045478,25.648719441210712,0.00013743999999999999,1237.2759403747812,160660.75598485325,10.259487776484285
2e-06,0.6,0.8,1e-05,4.75959e-09,1.17437e-07,9.77318e-11,3.74569e-14,0.776089,0.0357605,0.08105775862803036,24.673763916639878,0.000475959,1201.6252642435727,498991.61574724317,9.86950556665595
2e-06,0.65,0.8,1e-05,1.5912e-08,3.729e-07,3.1782e-10,4.12542e-14,0.775943,0.0377193,0.08534191472244569,23.435143288084465,0.0015911999999999999,1173.3056447045499,1438614.2084676898,9.374057315233786
2e-06,0.7,0.8,1e-05,5.10011e-08,1.12335e-06,9.55825e-10,4.60606e-14,0.774755,0.0429245,0.09080179819290515,22.025995517743734,0.00510011,1175.2674391232704,3881553.981543459,8.810398207097494
2e-06,0.75,0.8,1e-05,1.51046e-07,3.03436e-06,2.56019e-09,5.10167e-14,0.773379,0.0539194,0.09955707299068008,20.088979516173882,0.015104599999999998,1185.2089102761904,9466182.507302972,8.035591806469553
2e-06,0.8,0.8,1e-05,3.71076e-07,6.4997e-06,5.69722e-09,5.50144e-14,0.775682,0.070717,0.11418250073080297,17.5158188619043,0.0371076,1140.854662449405,18803429.349668305,7.00632754476172
2e-06,0.85,0.8,1e-05,8.07043e-07,1.17543e-05,1.14595e-08,5.81495e-14,0.77722,0.0939033,0.13731876845069463,14.564651449798834,0.08070429999999999,1025.7253806885117,32171470.908349436,5.825860579919534
2e-06,0.9,0.8,1e-05,1.59179e-06,1.85966e-05,2.15109e-08,6.04637e-14,0.775326,0.123748,0.17119150812514117,11.682822482865202,0.159179,864.5198480770214,48950706.20393295,4.673128993146081
2e-06,0.95,0.8,1e-05,2.67609e-06,2.54321e-05,3.54664e-08,6.19267e-14,0.776048,0.154995,0.21044978590049582,9.50345466707024,0.267609,717.0758802697763,65361862.14035936,3.8013818668280965
2e-06,1.0,0.8,1e-05,4.08555e-06,3.21186e-05,5.4154e-08,6.29058e-14,0.777066,0.187551,0.25440399021127946,7.861511913940595,0.408555,593.0974627912989,81261727.14107999,3.144604765576238
2e-06,1.05,0.8,1e-05,5.94731e-06,3.90295e-05,8.00932e-08,6.36182e-14,0.77484,0.223098,0.30475973302245735,6.562546764839904,0.5947309999999999,487.30104428340985,97640892.87979116,2.6250187059359615
2e-06,1.1,0.8,1e-05,8.07395e-06,4.54494e-05,1.11682e-07,6.41021e-14,0.774525,0.257767,0.3552940192829828,5.629140631289518,0.8073949999999999,406.953672033094,112843365.04671122,2.251656252515807
2e-06,1.15,0.8,1e-05,1.03963e-05,5.13886e-05,1.48817e-07,6.44479e-14,0.776481,0.291103,0.4046150313493655,4.942970095129998,1.03963,345.31404342245844,126904828.6844439,1.977188038051999
2e-06,1.2,0.8,1e-05,1.32706e-05,5.77963e-05,1.99086e-07,6.4744e-14,0.773976,0.327717,0.4592197078359687,4.355213780838847,1.32706,290.308208512904,142075973.64114222,1.742085512335539
2e-06,1.25,0.8,1e-05,1.60867e-05,6.33051e-05,2.53549e-07,6.4958e-14,0.777274,0.360431,0.5082276151526496,3.935244643090255,1.6086699999999998,249.67599951094263,155105138.5191469,1.5740978572361022
2e-06,1.3,0.8,1e-05,1.95982e-05,6.9508e-05,3.30001e-07,6.51638e-14,0.774585,0.397486,0.5639120676756633,3.546652243573389,1.95982,210.62966475859164,169765142.37094003,1.4186608974293557
2e-06,1.35,0.8,1e-05,2.31872e-05,7.51931e-05,4.20006e-07,6.53321e-14,0.774958,0.432537,0.6167374400044685,3.2428710667954737,2.31872,179.02863292429157,183177236.7856413,1.2971484267181894
2e-06,1.4,0.8,1e-05,2.70717e-05,8.07921e-05,5.34493e-07,6.54841e-14,0.775143,0.467865,0.6701571069448622,2.984374826848702,2.7071699999999996,151.15651654932805,196360064.16480824,1.1937499307394808
2e-06,1.45,0.8,1e-05,3.13288e-05,8.64067e-05,6.86644e-07,6.56275e-14,0.774301,0.504073,0.7251474712030432,2.758059676719185,3.1328799999999997,125.8391539138185,209547117.00519556,1.103223870687674
2e-06,1.5,0.8,1e-05,3.55375e-05,9.14604e-05,8.74886e-07,6.57545e-14,0.776749,0.538084,0.7771122802874251,2.573630671825536,3.55375,104.53979146997436,221374579.0350772,1.0294522687302143
2e-06,1.55,0.8,1e-05,4.04611e-05,9.69425e-05,1.1619e-06,6.58915e-14,0.7747,0.575461,0.8347443071924078,2.395943264023964,4.04611,83.43446079697048,234155817.83213407,0.9583773056095857
2e-06,1.6,0.8,1e-05,4.55414e-05,0.000102084,1.57162e-06,6.60272e-14,0.773761,0.612206,0.8922338466361036,2.241564817945869,4.554139999999999,64.95463279927718,246067881.276096,0.8966259271783477
2e-06,1.65,0.8,1e-05,5.06064e-05,0.000106691,2.15871e-06,6.6163e-14,0.775095,0.64747,0.9486535884001461,2.108251130291821,5.060639999999999,49.423498292962,256644953.12209857,0.8433004521167284
2e-06,1.7,0.8,1e-05,5.61152e-05,0.000111161,3.10772e-06,6.63167e-14,0.7746,0.684213,1.0096202804940582,1.9809427748631387,5.61152,35.769309976445754,266777789.44124445,0.7923771099452556
2e-06,1.75,0.8,1e-05,6.18328e-05,0.000115097,4.6172e-06,6.64897e-14,0.774144,0.721093,1.074446770984474,1.8614230634873399,6.18328,24.927878367841984,275505175.76478577,0.744569225394936
2e-06,1.8,0.8,1e-05,6.7413e-05,0.000118089,6.84289e-06,6.66802e-14,0.776041,0.756416,1.1417320834286004,1.751724444840016,6.7413,17.25718227240245,281859503.642443,0.7006897779360065
2e-06,0.3,1.2,1e-05,1.85292e-12,5.00957e-11,3.33314e-14,3.31163e-14,0.77373,0.0348583,0.07397521144529372,27.036083586987022,1.85292e-07,1502.9581715739512,240.7569167645136,16.22165015219221
2e-06,0.35,1.2,1e-05,6.81743e-12,1.83964e-10,1.2263e-13,3.27853e-14,0.775488,0.0348593,0.07411700115239937,26.98436214233223,6.81743e-07,1500.1549376172227,893.0459672767197,16.190617285399338
2e-06,0.4,1.2,1e-05,2.49512e-11,6.70816e-10,4.48774e-13,3.26262e-14,0.777311,0.0348628,0.07439059294948241,26.88511975375934,2.4951199999999998e-06,1494.7746527205231,3272.329670790128,16.131071852255605
2e-06,0.45,1.2,1e-05,1.06397e-10,2.83711e-09,1.91325e-12,3.27952e-14,0.773211,0.0348785,0.07500378906704358,26.665319510888462,1.0639699999999999e-05,1482.8746896641837,13768.480771437502,15.999191706533077
2e-06,0.5,1.2,1e-05,3.85624e-10,1.01391e-08,6.92761e-12,3.34637e-14,0.7746,0.0349322,0.07606671203558502,26.29270999730307,3.8562399999999995e-05,1463.5783480883017,48222.04010623559,15.775625998381843
2e-06,0.55,1.2,1e-05,1.48716e-09,3.80745e-08,2.6618e-11,3.50314e-14,0.772659,0.0351425,0.07811842571800023,25.60215444202372,0.000148716,1430.4042377338644,172980.37990923485,15.361292665214235
2e-06,0.6,1.2,1e-05,4.90304e-09,1.20864e-07,8.67857e-11,3.75115e-14,0.775201,0.0357799,0.08113317447709822,24.650828873515206,0.0004903039999999999,1392.6718341846638,512805.48743342276,14.790497324109124
2e-06,0.65,1.2,1e-05,1.60321e-08,3.75602e-07,2.74799e-10,4.1251e-14,0.775936,0.0377198,0.08536749005596349,23.42812232957629,0.0016032099999999999,1366.8244789828202,1449150.6856852458,14.056873397745774
2e-06,0.7,1.2,1e-05,5.18098e-08,1.13988e-06,8.22641e-10,4.6094e-14,0.774356,0.0429844,0.09090395480225989,22.001243008079552,0.00518098,1385.6348030307267,3935816.7338827103,13.200745804847731
2e-06,0.75,1.2,1e-05,1.50734e-07,3.02867e-06,2.12031e-09,5.09712e-14,0.773782,0.0538053,0.09953808107188965,20.092812504146377,0.015073399999999999,1428.4090533931358,9456865.867276631,12.055687502487825
2e-06,0.8,1.2,1e-05,3.72848e-07,6.52704e-06,4.61222e-09,5.50004e-14,0.775722,0.0707005,0.11424719321468844,17.505900527829034,0.0372848,1415.1623296373546,18887329.542303775,10.50354031669742
2e-06,0.85,1.2,1e-05,8.26201e-07,1.19648e-05,9.13205e-09,5.82042e-14,0.775968,0.094571,0.13810527547472587,14.481706025531318,0.08262009999999999,1310.1986958021473,32716832.515624467,8.68902361531879
2e-06,0.9,1.2,1e-05,1.58312e-06,1.85552e-05,1.61595e-08,6.04155e-14,0.776173,0.123231,0.17063895835129775,11.720652887968063,0.15831199999999998,1148.2533494229401,48880697.835137285,7.032391732780837
2e-06,0.95,1.2,1e-05,2.70341e-06,2.56252e-05,2.62236e-08,6.19197e-14,0.775466,0.155374,0.2109962068588733,9.478843386685703,0.270341,977.1808599887125,65865584.74473287,5.687306032011422
2e-06,1.0,1.2,1e-05,4.20428e-06,3.26881e-05,3.9614e-08,6.29297e-14,0.774063,0.189577,0.2572361195664477,7.774957900044717,0.42042799999999997,825.1653455848943,82671182.21256712,4.66497474002683
2e-06,1.05,1.2,1e-05,5.9921e-06,3.92687e-05,5.57202e-08,6.35927e-14,0.774387,0.223408,0.3051845362846236,6.553411992456735,0.5992099999999999,704.748008801117,98278697.30004717,3.932047195474041
2e-06,1.1,1.2,1e-05,8.01689e-06,4.53929e-05,7.43296e-08,6.40489e-14,0.776485,0.256412,0.3532221999475689,5.662158268355933,0.801689,610.6974879455829,112796697.77741843,3.39729496101356
2e-06,1.15,1.2,1e-05,1.04953e-05,5.17732e-05,9.77782e-08,6.44101e-14,0.775529,0.291764,0.4054336992884349,4.932989052242433,1.0495299999999999,529.4963499021254,127929636.80673243,2.9597934313454592
2e-06,1.2,1.2,1e-05,1.32645e-05,5.79509e-05,1.24926e-07,6.46852e-14,0.775087,0.326942,0.4577840896345009,4.368871800670964,1.32645,463.88181803627754,142585509.38428137,2.621323080402578
2e-06,1.25,1.2,1e-05,1.62825e-05,6.38986e-05,1.55729e-07,6.49019e-14,0.77553,0.361654,0.5096355788702726,3.9243727928757877,1.6282499999999998,410.31920836838356,156694612.124634,2.354623675725472
2e-06,1.3,1.2,1e-05,1.97399e-05,7.00139e-05,1.92687e-07,6.50883e-14,0.774003,0.397895,0.563885171373113,3.5468214124691615,1.97399,363.3555974196495,171199098.30402166,2.128092847481497
2e-06,1.35,1.2,1e-05,2.33901e-05,7.58343e-05,2.33736e-07,6.5241e-14,0.773958,0.433244,0.6168738947943082,3.242153731707004,2.33901,324.4442447889927,184997221.08664367,1.9452922390242022
2e-06,1.4,1.2,1e-05,2.73872e-05,8.16499e-05,2.81247e-07,6.53742e-14,0.773257,0.469203,0.6708446672929177,2.981316089267979,2.73872,290.3138522366461,198778496.53164312,1.7887896535607875
2e-06,1.45,1.2,1e-05,3.13755e-05,8.6947e-05,3.31503e-07,6.54828e-14,0.775732,0.503054,0.7217155278502995,2.771174961355198,3.1375499999999996,262.28118599228367,211323352.65155163,1.6627049768131188
2e-06,1.5,1.2,1e-05,3.58453e-05,9.24625e-05,3.91516e-07,6.55837e-14,0.775893,0.538696,0.7753478437204272,2.579487408391058,3.5845299999999995,236.16531635999553,224382947.67807204,1.547692445034635
2e-06,1.55,1.2,1e-05,4.06484e-05,9.79601e-05,4.60753e-07,6.56741e-14,0.77549,0.574894,0.8298970703378212,2.40993741451078,4.06484,212.60870791942753,237396997.30603656,1.4459624487064682
2e-06,1.6,1.2,1e-05,4.58016e-05,0.00010345,5.41116e-07,6.57557e-14,0.774438,0.611718,0.8854828419526342,2.258654719485782,4.580159999999999,191.1789708676143,250390138.99717548,1.3551928316914692
2e-06,1.65,1.2,1e-05,5.09228e-05,0.000108506,6.28067e-07,6.58247e-14,0.775944,0.646856,0.938617219324277,2.1307940647411376,5.09228,172.7618231812848,262352373.12329862,1.2784764388446825
2e-06,1.7,1.2,1e-05,5.65921e-05,0.000113783,7.33703e-07,6.58904e-14,0.77505,0.683887,0.9947373509223698,2.010580982151219,5.65921,155.08046171270936,274837106.6168232,1.2063485892907313
2e-06,1.75,1.2,1e-05,6.26129e-05,0.000119043,8.58541e-07,6.59507e-14,0.773532,0.721539,1.0519375351763647,1.9012535755411426,6.261289999999999,138.65732679045033,287279466.184415,1.1407521453246856
2e-06,1.8,1.2,1e-05,6.86017e-05,0.000123921,9.98412e-07,6.60032e-14,0.774152,0.757799,1.1071844158778577,1.806383806815283,6.860169999999999,124.11809954207283,298813386.3644606,1.0838302840891698
2e-06,0.3,1.65,1e-05,1.80333e-12,4.87566e-11,2.94444e-14,3.31262e-14,0.775006,0.0348583,0.07397275445785802,27.03698158406947,1.8033299999999998e-07,1655.8870277540038,234.25125424450445,22.305509806857312
2e-06,0.35,1.65,1e-05,7.02048e-12,1.89435e-10,1.14627e-13,3.27813e-14,0.774693,0.0348593,0.07412019954073958,26.983197730069737,7.02048e-07,1652.6211102096365,919.7169314399733,22.261138127307532
2e-06,0.4,1.65,1e-05,2.74243e-11,7.37056e-10,4.47739e-13,3.26251e-14,0.774111,0.0348632,0.07441578387530934,26.876018713330875,2.7424299999999998e-06,1646.1733286579904,3595.5784269026,22.172715438497974
2e-06,0.45,1.65,1e-05,1.02531e-10,2.73498e-09,1.67348e-12,3.27818e-14,0.774871,0.0348776,0.07497751354671697,26.674664247886003,1.02531e-05,1634.3069531754188,13278.269840505158,22.006598004505953
2e-06,0.5,1.65,1e-05,3.82557e-10,1.00606e-08,6.23743e-12,3.34511e-14,0.77519,0.0349311,0.07605053376538179,26.29830325938357,3.8255699999999994e-05,1612.939944817016,47866.71351526025,21.69610018899144
2e-06,0.55,1.65,1e-05,1.46878e-09,3.76216e-08,2.38527e-11,3.4999e-14,0.773436,0.0351369,0.07808174027686222,25.614183199662307,0.00014687799999999997,1577.2470202534723,171080.9910862039,21.1317011397214
2e-06,0.6,1.65,1e-05,4.87279e-09,1.20165e-07,7.81825e-11,3.74751e-14,0.775753,0.0357678,0.08110165189531063,24.660410155167778,0.00048727899999999997,1536.9807821443417,510334.9620584763,20.344838378013414
2e-06,0.65,1.65,1e-05,1.55891e-08,3.65713e-07,2.41755e-10,4.11202e-14,0.777427,0.0376281,0.0852531903432473,23.459532622152658,0.00155891,1512.7422390436598,1415485.1314674132,19.35411441327594
2e-06,0.7,1.65,1e-05,5.14247e-08,1.13168e-06,7.32353e-10,4.60289e-14,0.774994,0.0428887,0.09088205146331119,22.006545492730147,0.00514247,1545.2657393360853,3913029.987643331,18.15540003150237
2e-06,0.75,1.65,1e-05,1.48535e-07,2.98889e-06,1.84771e-09,5.08746e-14,0.774796,0.0535204,0.09939141286564578,20.122462719224426,0.014853499999999999,1617.618565684009,9350375.587384177,16.60103174336015
2e-06,0.8,1.65,1e-05,3.71049e-07,6.50262e-06,3.96945e-09,5.49544e-14,0.776284,0.0704653,0.11412292276036429,17.52496301027627,0.037104899999999996,1638.1664966179192,18832415.894782227,14.458094483477922
2e-06,0.85,1.65,1e-05,8.37527e-07,1.20898e-05,7.79113e-09,5.82332e-14,0.775351,0.0949011,0.13855100994226538,14.43511671862519,0.0837527,1551.7389646944666,33042172.3517237,11.908971292865782
2e-06,0.9,1.65,1e-05,1.60351e-06,1.87261e-05,1.34642e-08,6.04363e-14,0.775448,0.123673,0.17125936527093202,11.678193463090345,0.160351,1390.806731926145,49313928.54680285,9.634509607049534
2e-06,0.95,1.65,1e-05,2.729e-06,2.57982e-05,2.13309e-08,6.1927e-14,0.774897,0.155746,0.21156514795605896,9.453352876511543,0.2729,1209.428575446887,66302437.59383362,7.799016123122022
2e-06,1.0,1.65,1e-05,4.17454e-06,3.2608e-05,3.11414e-08,6.29004e-14,0.775412,0.188667,0.2560439156035329,7.811160032003525,0.41745399999999994,1047.0948640716215,82507017.19449356,6.444207026402908
2e-06,1.05,1.65,1e-05,5.99256e-06,3.93318e-05,4.33471e-08,6.35784e-14,0.774914,0.223047,0.3047183195277104,6.56343866394329,0.5992559999999999,907.368659033707,98458759.43247722,5.414836897753214
2e-06,1.1,1.65,1e-05,8.07374e-06,4.56344e-05,5.73297e-08,6.40444e-14,0.775903,0.256815,0.3538444682081938,5.65220083876865,0.8073739999999999,795.9992813498064,113404768.17696455,4.663065691984136
2e-06,1.15,1.65,1e-05,1.06047e-05,5.21401e-05,7.45016e-08,6.44076e-14,0.774224,0.292672,0.40677712547540185,4.916697313455354,1.06047,699.8520837136383,128841233.7721904,4.056275283600668
2e-06,1.2,1.65,1e-05,1.33054e-05,5.81506e-05,9.30994e-08,6.46724e-14,0.775206,0.326859,0.45761866601548395,4.3704510950441176,1.3305399999999998,624.607677385676,143105179.8566246,3.6056221534113964
2e-06,1.25,1.65,1e-05,1.63346e-05,6.41293e-05,1.14374e-07,6.48877e-14,0.77564,0.361577,0.5094270481667507,3.9259792097755684,1.63346,560.6982356129889,157294758.3597983,3.2389328480648434
2e-06,1.3,1.65,1e-05,1.96985e-05,7.00861e-05,1.38561e-07,6.50674e-14,0.775528,0.396822,0.5621228745785541,3.557940959971571,1.9698499999999999,505.8140457993231,171430689.6699866,2.935301291976546
2e-06,1.35,1.65,1e-05,2.34996e-05,7.61844e-05,1.66658e-07,6.5224e-14,0.773695,0.433429,0.6169136988674847,3.2419445437369148,2.34996,457.13017076887996,185899727.80709848,2.674604248582954
2e-06,1.4,1.65,1e-05,2.72484e-05,8.1632e-05,1.95179e-07,6.53469e-14,0.776003,0.467255,0.667591140729126,2.9958456276331815,2.72484,418.2417165781154,198817944.1484998,2.4715726427973745
2e-06,1.45,1.65,1e-05,3.16621e-05,8.75727e-05,2.29877e-07,6.54637e-14,0.774014,0.504278,0.7231043464458673,2.7658525492623673,3.16621,380.95459745864093,212906207.33175218,2.281828353141453
2e-06,1.5,1.65,1e-05,3.60325e-05,9.29605e-05,2.65443e-07,6.55583e-14,0.775463,0.539003,0.7752217339622742,2.5799070283771597,3.6032499999999996,350.20889607184967,225678870.3687273,2.128423298411157
2e-06,1.55,1.65,1e-05,4.08467e-05,9.84913e-05,3.06093e-07,6.56446e-14,0.775202,0.575101,0.8294478801680961,2.4112425238758575,4.08467,321.76920086378976,238791572.29302627,1.9892750821975824
2e-06,1.6,1.65,1e-05,4.59228e-05,0.000103918,3.50698e-07,6.57201e-14,0.775064,0.611268,0.8838276333262765,2.262884667311227,4.59228,296.3176294133414,251659132.8409966,1.8668798505317619
2e-06,1.65,1.65,1e-05,5.12619e-05,0.00010925,3.99638e-07,6.57865e-14,0.774984,0.64755,0.93843295194508,2.131212459936132,5.126189999999999,273.37240202383157,264304645.06835848,1.758250279447309
2e-06,1.7,1.65,1e-05,5.68015e-05,0.000114428,4.52731e-07,6.58443e-14,0.775403,0.68363,0.9927902261684204,2.0145242643240056,5.680149999999999,252.75052956391323,276588585.9234497,1.6619825180673045
2e-06,1.75,1.65,1e-05,6.24988e-05,0.000119426,5.09946e-07,6.58943e-14,0.776533,0.71935,1.0466531576038718,1.9108526883716168,6.249879999999999,234.19342440179943,288450415.7976136,1.5764534679065838
2e-06,1.8,1.65,1e-05,6.8499e-05,0.000124397,5.73248e-07,6.59387e-14,0.777223,0.75555,1.1012966550640289,1.8160411100891984,6.849899999999999,217.00380986937589,300254591.8527739,1.4982339158235887
2e-06,0.3,2.2,1e-05,1.88686e-12,5.10132e-11,2.85903e-14,3.31157e-14,0.773662,0.0348583,0.07397536323931844,27.036028110193655,1.8868599999999997e-07,1784.2834807609574,245.17080849673945,29.739630921213028
2e-06,0.35,2.2,1e-05,7.02819e-12,1.89646e-10,1.0649e-13,3.27826e-14,0.774969,0.0348593,0.07411904284825412,26.983618826468835,7.02819e-07,1780.8808338811157,920.7048354189596,29.68198070911572
2e-06,0.4,2.2,1e-05,2.70348e-11,7.26653e-10,4.09595e-13,3.26252e-14,0.774956,0.0348631,0.07440910585933039,26.87843076331247,2.70348e-06,1774.076831992578,3544.8186329142814,29.566273839643717
2e-06,0.45,2.2,1e-05,9.99245e-11,2.66613e-09,1.51347e-12,3.27719e-14,0.776148,0.034877,0.07495846039015351,26.681444490590398,9.99245e-06,1761.6008245951357,12947.914781431498,29.34958893964944
